Date,Open,High,Low,Close,Adj Close,Volume,Symbol,Return,Cumulative_Return,MA20,MA50,MA200,Volatility_20,Running_Max,Drawdown
2020-01-01,279.5,279.5,279.5,279.5,263.93035888671875,0,CDR.WA,,,,,,,,
2020-01-02,282.0,286.79998779296875,281.0,286.79998779296875,270.8236999511719,167487,CDR.WA,0.026118024304002674,1.0261180243040027,,,,,1.0261180243040027,0.0
2020-01-03,287.0,289.79998779296875,281.1000061035156,286.0,270.06829833984375,243976,CDR.WA,-0.0027893578347926162,1.0232558139534884,,,,,1.0261180243040027,-0.0027893578347926162
2020-01-06,286.0,286.0,286.0,286.0,270.06829833984375,0,CDR.WA,0.0,1.0232558139534884,,,,,1.0261180243040027,-0.0027893578347926162
2020-01-07,287.1000061035156,288.3999938964844,282.8999938964844,283.79998779296875,267.9908142089844,212866,CDR.WA,-0.007692350374235102,1.0153845717100851,,,,,1.0261180243040027,-0.0104602514912433
2020-01-08,283.5,283.79998779296875,277.29998779296875,281.1000061035156,265.44122314453125,224466,CDR.WA,-0.009513677961898837,1.0057245298873547,,,,,1.0261180243040027,-0.019874413989053985
2020-01-09,284.0,288.6000061035156,283.0,288.6000061035156,272.5234069824219,194898,CDR.WA,0.026680895898800294,1.032558161372149,,,,,1.032558161372149,0.0
2020-01-10,289.5,292.70001220703125,284.5,285.0,269.1239929199219,264610,CDR.WA,-0.012474033358905623,1.0196779964221827,,,,,1.032558161372149,-0.012474033358905512
2020-01-13,287.79998779296875,290.6000061035156,284.20001220703125,290.6000061035156,274.4120178222656,209116,CDR.WA,0.019649144222861903,1.0397137964347611,,,,,1.0397137964347611,0.0
2020-01-14,290.5,291.79998779296875,286.20001220703125,288.5,272.42901611328125,269718,CDR.WA,-0.007226448931207385,1.0322003577817536,,,,,1.0397137964347611,-0.007226448931207385
2020-01-15,289.3999938964844,289.6000061035156,282.70001220703125,283.20001220703125,267.4242248535156,262715,CDR.WA,-0.018370841570082286,1.0132379685403627,,,,,1.0397137964347611,-0.02546453455286013
2020-01-16,282.5,286.0,279.20001220703125,282.29998779296875,266.5743713378906,248310,CDR.WA,-0.0031780521725561783,1.0100178454131266,,,,,1.0397137964347611,-0.02856165910605757
2020-01-17,253.8000030517578,268.0,243.0,266.5,251.65451049804688,2794383,CDR.WA,-0.055968786667309534,0.9534883720930236,,,,,1.0397137964347611,-0.08293188436799581
2020-01-20,268.70001220703125,282.6000061035156,267.1000061035156,281.5,265.8189392089844,763165,CDR.WA,0.05628517823639778,1.0071556350626123,,,,,1.0397137964347611,-0.03131454202473094
2020-01-21,281.70001220703125,285.70001220703125,273.6000061035156,278.79998779296875,263.2693176269531,442059,CDR.WA,-0.009591517609347289,0.9974954840535559,,,,,1.0397137964347611,-0.04060570565281929
2020-01-22,281.8999938964844,284.0,274.3999938964844,275.6000061035156,260.2475891113281,497118,CDR.WA,-0.011477696662703485,0.9860465334651727,,,,,1.0397137964347611,-0.05161734234326465
2020-01-23,274.0,278.5,272.79998779296875,274.0,258.7367248535156,455065,CDR.WA,-0.005805537257189575,0.980322003577818,,,,,1.0397137964347611,-0.057123213196363376
2020-01-24,273.0,277.5,271.20001220703125,276.0,260.6253356933594,329149,CDR.WA,0.007299270072992803,0.9874776386404299,,,,,1.0397137964347611,-0.05024090088392785
2020-01-27,277.1000061035156,279.29998779296875,268.29998779296875,271.0,255.9038543701172,262715,CDR.WA,-0.018115942028985477,0.9695885509839004,,,,,1.0397137964347611,-0.0674466816650161
2020-01-28,271.5,276.29998779296875,271.5,276.29998779296875,260.9085998535156,245633,CDR.WA,0.01955715052756002,0.9885509402252913,281.05499877929685,,,,1.0397137964347611,-0.04920859604336325
2020-01-29,277.0,277.8999938964844,274.20001220703125,277.29998779296875,261.8528747558594,399482,CDR.WA,0.003619254593486554,0.9921287577565971,280.9449981689453,,,0.36103231029647964,1.0397137964347611,-0.04576743988714571
2020-01-30,277.0,278.3999938964844,274.0,277.8999938964844,262.4194641113281,335483,CDR.WA,0.0021637437069186305,0.9942754701126459,280.49999847412107,,,0.3476826945306614,1.0397137964347611,-0.043702725190264746
2020-01-31,278.0,281.6000061035156,274.5,281.6000061035156,265.91339111328125,555265,CDR.WA,0.013314185996022188,1.007513438653008,280.2799987792969,,,0.35147520044139424,1.0397137964347611,-0.030970405405958856
2020-02-03,280.6000061035156,293.5,279.5,293.5,277.15045166015625,590142,CDR.WA,0.04225850013692822,1.0500894454382832,280.6549987792969,,,0.38294066947147853,1.0500894454382832,0.0
2020-02-04,293.5,305.0,290.29998779296875,305.0,288.0098571777344,665747,CDR.WA,0.03918228279386704,1.091234347048301,281.7149993896484,,,0.4034984327623376,1.091234347048301,0.0
2020-02-05,303.0,320.6000061035156,302.29998779296875,308.0,290.8427429199219,787824,CDR.WA,0.009836065573770592,1.1019677996422188,283.0599990844727,,,0.4007945589185136,1.1019677996422188,0.0
2020-02-06,309.5,314.5,305.70001220703125,313.70001220703125,296.2252197265625,331441,CDR.WA,0.018506533139711845,1.122361403245193,284.31499938964845,,,0.39591842477329053,1.122361403245193,0.0
2020-02-07,313.29998779296875,316.79998779296875,307.3999938964844,308.79998779296875,291.5981750488281,234342,CDR.WA,-0.015620096344875711,1.104830009992733,285.5049987792969,,,0.3978572722214774,1.122361403245193,-0.015620096344875822
2020-02-10,310.8999938964844,313.3999938964844,310.0,310.70001220703125,293.3923645019531,122257,CDR.WA,0.0061529290452444485,1.1116279506512752,286.50999908447267,,,0.3938223797347532,1.122361403245193,-0.009563276644121155
2020-02-11,313.0,317.0,310.5,310.5,293.2035217285156,216763,CDR.WA,-0.0006437470201898776,1.1109123434704837,287.60999908447263,,,0.39210257620176947,1.122361403245193,-0.010200867333468033
2020-02-12,311.0,315.79998779296875,308.3999938964844,313.20001220703125,295.75311279296875,234320,CDR.WA,0.008695691488023405,1.12057249447954,289.10999908447263,,,0.383320854031506,1.122361403245193,-0.0015938794406867851
2020-02-13,313.1000061035156,318.70001220703125,312.20001220703125,318.70001220703125,300.9466857910156,253247,CDR.WA,0.017560663427957923,1.1402504909017226,290.9300003051758,,,0.38428790427537446,1.1402504909017226,0.0
2020-02-14,319.29998779296875,326.79998779296875,317.5,326.0,307.8400573730469,397178,CDR.WA,0.022905514632445723,1.1663685152057255,293.9050003051758,,,0.30928277137594706,1.1663685152057255,0.0
2020-02-17,327.6000061035156,336.0,323.6000061035156,326.0,307.8400573730469,171203,CDR.WA,0.0,1.1663685152057255,296.13000030517577,,,0.2586917407033339,1.1663685152057255,0.0
2020-02-18,325.3999938964844,330.79998779296875,323.0,329.0,310.6729431152344,114450,CDR.WA,0.009202453987730008,1.177101967799643,298.64000091552737,,,0.25071147229821483,1.177101967799643,0.0
2020-02-19,330.0,331.8999938964844,325.70001220703125,330.79998779296875,312.3726806640625,306093,CDR.WA,0.005471087516622397,1.1835419956814632,301.4,,,0.23984506337991568,1.1835419956814632,0.0
2020-02-20,330.6000061035156,331.8999938964844,326.6000061035156,328.5,310.2007751464844,197254,CDR.WA,-0.006952804951154357,1.17531305903399,304.125,,,0.24083447108213674,1.1835419956814632,-0.006952804951154468
2020-02-21,328.0,334.0,326.6000061035156,331.0,312.5614929199219,202845,CDR.WA,0.007610350076103556,1.184257602862255,306.875,,,0.24080410145702924,1.184257602862255,0.0
2020-02-24,327.6000061035156,330.0,319.0,320.20001220703125,302.3631286621094,400033,CDR.WA,-0.03262836191229235,1.1456172171986814,309.3350006103516,,,0.2667759842871916,1.184257602862255,-0.03262836191229246
2020-02-25,316.20001220703125,321.70001220703125,305.29998779296875,307.29998779296875,290.1817321777344,615225,CDR.WA,-0.04028739513514368,1.0994632836957743,310.88500061035154,,,0.3142564917368944,1.184257602862255,-0.07160124533846324
2020-02-26,301.6000061035156,316.6000061035156,297.0,307.79998779296875,290.65386962890625,527802,CDR.WA,0.00162707458464606,1.1012521924614271,312.4100006103516,,,0.3144955549307813,1.184257602862255,-0.07009067132033642
2020-02-27,308.0,311.0,290.70001220703125,292.5,276.2061767578125,458097,CDR.WA,-0.04970756465156123,1.0465116279069773,313.14000091552737,,,0.37052229061079256,1.184257602862255,-0.11631419939577059
2020-02-28,276.0,286.0,261.6000061035156,278.5,262.9860534667969,1106623,CDR.WA,-0.047863247863247915,0.9964221824686945,312.98500061035156,,,0.4091713451565065,1.184257602862255,-0.15861027190332355
2020-03-02,287.8999938964844,298.0,272.0,284.3999938964844,268.5574035644531,677207,CDR.WA,0.021184897294378446,1.0175312840661341,312.5300003051758,,,0.386345562130502,1.184257602862255,-0.1407855169290505
2020-03-03,295.0,306.8999938964844,290.20001220703125,305.79998779296875,288.76531982421875,745525,CDR.WA,0.07524611236199075,1.0940965573988153,312.5699996948242,,,0.4520689447699955,1.184257602862255,-0.07613296739284392
2020-03-04,300.29998779296875,304.3999938964844,292.5,295.6000061035156,279.1335144042969,412457,CDR.WA,-0.03335507552851402,1.0576028840912906,311.95,,,0.46603854922324495,1.184257602862255,-0.10694862204375988
2020-03-05,303.0,305.5,294.20001220703125,297.6000061035156,281.0220642089844,303548,CDR.WA,0.006765899724980429,1.0647585191539024,311.1449996948242,,,0.4611430523963167,1.184257602862255,-0.10090632597125226
2020-03-06,294.6000061035156,294.8999938964844,283.0,293.20001220703125,276.8671569824219,363928,CDR.WA,-0.014784925424208173,1.0490161438534216,310.36500091552733,,,0.4608308784845363,1.184257602862255,-0.11419935889114463
2020-03-09,266.0,284.0,259.5,270.0,254.9595489501953,706198,CDR.WA,-0.0791269141921096,0.9660107334525941,308.33000030517576,,,0.5339732371547076,1.184257602862255,-0.18429003021148083
2020-03-10,275.0,280.0,268.0,270.29998779296875,255.2427978515625,454369,CDR.WA,0.0011110658998843004,0.9670840350374555,306.3199996948242,294.68999938964845,,0.5342627430081095,1.184257602862255,-0.18338372267985315
